Accession	Description	Plasmid	Length	Organism	Species	Genus	Family	Order	Class	Phylum	Domain	Collection_date	Geo_location	Isolation_source	Note
NZ_CP055454.1	"Klebsiella pneumoniae strain RHBSTW-00574 plasmid pRHBSTW-00574_4, complete sequence"	pRHBSTW-00574_4	38470	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Freshwater sample from downstream of wastewater treatment plant	NA
NZ_CP055455.1	"Klebsiella pneumoniae strain RHBSTW-00574 plasmid pRHBSTW-00574_5, complete sequence"	pRHBSTW-00574_5	3322	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Freshwater sample from downstream of wastewater treatment plant	NA
NZ_CP055456.1	"Klebsiella pneumoniae strain RHBSTW-00574 plasmid pRHBSTW-00574_6, complete sequence"	pRHBSTW-00574_6	3271	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Freshwater sample from downstream of wastewater treatment plant	NA
NZ_CP055457.1	"Klebsiella pneumoniae strain RHBSTW-00574 plasmid pRHBSTW-00574_7, complete sequence"	pRHBSTW-00574_7	2988	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Freshwater sample from downstream of wastewater treatment plant	NA
NZ_CP056386.1	"Klebsiella pneumoniae strain RHBSTW-00610 plasmid pRHBSTW-00610_2, complete sequence"	pRHBSTW-00610_2	252882	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Freshwater sample from downstream of wastewater treatment plant	NA
NZ_CP056387.1	"Klebsiella pneumoniae strain RHBSTW-00610 plasmid pRHBSTW-00610_3, complete sequence"	pRHBSTW-00610_3	5783	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Freshwater sample from downstream of wastewater treatment plant	NA
NZ_CP056388.1	"Klebsiella pneumoniae strain RHBSTW-00610 plasmid pRHBSTW-00610_4, complete sequence"	pRHBSTW-00610_4	4891	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Freshwater sample from downstream of wastewater treatment plant	NA
NZ_CP056389.1	"Klebsiella pneumoniae strain RHBSTW-00610 plasmid pRHBSTW-00610_5, complete sequence"	pRHBSTW-00610_5	4426	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Freshwater sample from downstream of wastewater treatment plant	NA
NZ_CP056390.1	"Klebsiella pneumoniae strain RHBSTW-00610 plasmid pRHBSTW-00610_6, complete sequence"	pRHBSTW-00610_6	3515	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Freshwater sample from downstream of wastewater treatment plant	NA
NZ_CP056391.1	"Klebsiella pneumoniae strain RHBSTW-00610 plasmid pRHBSTW-00610_7, complete sequence"	pRHBSTW-00610_7	2173	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Freshwater sample from downstream of wastewater treatment plant	NA
NZ_CP056373.1	"Klebsiella pneumoniae strain RHBSTW-00636 plasmid pRHBSTW-00636_2, complete sequence"	pRHBSTW-00636_2	193688	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Wastewater influent sample	NA
NZ_CP056374.1	"Klebsiella pneumoniae strain RHBSTW-00636 plasmid pRHBSTW-00636_3, complete sequence"	pRHBSTW-00636_3	171701	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Wastewater influent sample	NA
NZ_CP056375.1	"Klebsiella pneumoniae strain RHBSTW-00636 plasmid pRHBSTW-00636_4, complete sequence"	pRHBSTW-00636_4	107685	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Wastewater influent sample	NA
NZ_CP056376.1	"Klebsiella pneumoniae strain RHBSTW-00636 plasmid pRHBSTW-00636_5, complete sequence"	pRHBSTW-00636_5	5783	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Wastewater influent sample	NA
NZ_CP056377.1	"Klebsiella pneumoniae strain RHBSTW-00636 plasmid pRHBSTW-00636_6, complete sequence"	pRHBSTW-00636_6	5525	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Wastewater influent sample	NA
NZ_CP056378.1	"Klebsiella pneumoniae strain RHBSTW-00636 plasmid pRHBSTW-00636_7, complete sequence"	pRHBSTW-00636_7	4416	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Wastewater influent sample	NA
NZ_CP056379.1	"Klebsiella pneumoniae strain RHBSTW-00636 plasmid pRHBSTW-00636_8, complete sequence"	pRHBSTW-00636_8	4018	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Wastewater influent sample	NA
NZ_CP056380.1	"Klebsiella pneumoniae strain RHBSTW-00636 plasmid pRHBSTW-00636_9, complete sequence"	pRHBSTW-00636_9	1916	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Wastewater influent sample	NA
NZ_CP056330.1	"Klebsiella pneumoniae strain RHBSTW-00807 plasmid pRHBSTW-00807_2, complete sequence"	pRHBSTW-00807_2	6757	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Wastewater influent sample	NA
NZ_CP056331.1	"Klebsiella pneumoniae strain RHBSTW-00807 plasmid pRHBSTW-00807_3, complete sequence"	pRHBSTW-00807_3	5167	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Wastewater influent sample	NA
NZ_CP056332.1	"Klebsiella pneumoniae strain RHBSTW-00807 plasmid pRHBSTW-00807_4, complete sequence"	pRHBSTW-00807_4	4074	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Wastewater influent sample	NA
NZ_CP056308.1	"Klebsiella pneumoniae strain RHBSTW-00832 plasmid pRHBSTW-00832_2, complete sequence"	pRHBSTW-00832_2	232875	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Freshwater sample from downstream of wastewater treatment plant	NA
NZ_CP056309.1	"Klebsiella pneumoniae strain RHBSTW-00832 plasmid pRHBSTW-00832_3, complete sequence"	pRHBSTW-00832_3	113854	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Freshwater sample from downstream of wastewater treatment plant	NA
NZ_CP056310.1	"Klebsiella pneumoniae strain RHBSTW-00832 plasmid pRHBSTW-00832_4, complete sequence"	pRHBSTW-00832_4	97542	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Freshwater sample from downstream of wastewater treatment plant	NA
NZ_CP056311.1	"Klebsiella pneumoniae strain RHBSTW-00832 plasmid pRHBSTW-00832_5, complete sequence"	pRHBSTW-00832_5	36438	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Freshwater sample from downstream of wastewater treatment plant	NA
NZ_CP056312.1	"Klebsiella pneumoniae strain RHBSTW-00832 plasmid pRHBSTW-00832_6, complete sequence"	pRHBSTW-00832_6	4184	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Freshwater sample from downstream of wastewater treatment plant	NA
NZ_CP056313.1	"Klebsiella pneumoniae strain RHBSTW-00832 plasmid pRHBSTW-00832_7, complete sequence"	pRHBSTW-00832_7	2927	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Freshwater sample from downstream of wastewater treatment plant	NA
NZ_CP056302.1	"Klebsiella pneumoniae strain RHBSTW-00843 plasmid pRHBSTW-00843_2, complete sequence"	pRHBSTW-00843_2	267374	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Wastewater influent sample	NA
NZ_CP056303.1	"Klebsiella pneumoniae strain RHBSTW-00843 plasmid pRHBSTW-00843_3, complete sequence"	pRHBSTW-00843_3	108572	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Wastewater influent sample	NA
NZ_CP056298.1	"Klebsiella pneumoniae strain RHBSTW-00852 plasmid pRHBSTW-00852_2, complete sequence"	pRHBSTW-00852_2	131105	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Wastewater influent sample	NA
NZ_CP056276.1	"Klebsiella pneumoniae strain RHBSTW-00867 plasmid pRHBSTW-00867_2, complete sequence"	pRHBSTW-00867_2	248629	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Wastewater effluent sample	NA
NZ_CP056277.1	"Klebsiella pneumoniae strain RHBSTW-00867 plasmid pRHBSTW-00867_3, complete sequence"	pRHBSTW-00867_3	51057	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Wastewater effluent sample	NA
NZ_CP056223.1	"Klebsiella pneumoniae strain RHBSTW-00973 plasmid pRHBSTW-00973_2, complete sequence"	pRHBSTW-00973_2	176327	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Wastewater influent sample	NA
NZ_CP056224.1	"Klebsiella pneumoniae strain RHBSTW-00973 plasmid pRHBSTW-00973_3, complete sequence"	pRHBSTW-00973_3	111674	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Wastewater influent sample	NA
NZ_CP056225.1	"Klebsiella pneumoniae strain RHBSTW-00973 plasmid pRHBSTW-00973_4, complete sequence"	pRHBSTW-00973_4	69970	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Wastewater influent sample	NA
NZ_CP056226.1	"Klebsiella pneumoniae strain RHBSTW-00973 plasmid pRHBSTW-00973_5, complete sequence"	pRHBSTW-00973_5	65682	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Wastewater influent sample	NA
NZ_CP056227.1	"Klebsiella pneumoniae strain RHBSTW-00973 plasmid pRHBSTW-00973_6, complete sequence"	pRHBSTW-00973_6	3223	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Wastewater influent sample	NA
NZ_CP056228.1	"Klebsiella pneumoniae strain RHBSTW-00973 plasmid pRHBSTW-00973_7, complete sequence"	pRHBSTW-00973_7	1443	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Wastewater influent sample	NA
NZ_CP056217.1	"Klebsiella pneumoniae strain RHBSTW-00982 plasmid pRHBSTW-00982_2, complete sequence"	pRHBSTW-00982_2	144961	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Wastewater influent sample	NA
NZ_CP056218.1	"Klebsiella pneumoniae strain RHBSTW-00982 plasmid pRHBSTW-00982_3, complete sequence"	pRHBSTW-00982_3	4805	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Wastewater influent sample	NA
NZ_CP056192.1	"Klebsiella pneumoniae strain RHBSTW-00995 plasmid pRHBSTW-00995_2, complete sequence"	pRHBSTW-00995_2	246880	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Freshwater sample from downstream of wastewater treatment plant	NA
NZ_CP056193.1	"Klebsiella pneumoniae strain RHBSTW-00995 plasmid pRHBSTW-00995_3, complete sequence"	pRHBSTW-00995_3	72044	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Freshwater sample from downstream of wastewater treatment plant	NA
NZ_CP056194.1	"Klebsiella pneumoniae strain RHBSTW-00995 plasmid pRHBSTW-00995_4, complete sequence"	pRHBSTW-00995_4	70240	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Freshwater sample from downstream of wastewater treatment plant	NA
NZ_CP056195.1	"Klebsiella pneumoniae strain RHBSTW-00995 plasmid pRHBSTW-00995_5, complete sequence"	pRHBSTW-00995_5	14959	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Freshwater sample from downstream of wastewater treatment plant	NA
NZ_CP056196.1	"Klebsiella pneumoniae strain RHBSTW-00995 plasmid pRHBSTW-00995_6, complete sequence"	pRHBSTW-00995_6	5783	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Freshwater sample from downstream of wastewater treatment plant	NA
NZ_CP056197.1	"Klebsiella pneumoniae strain RHBSTW-00995 plasmid pRHBSTW-00995_7, complete sequence"	pRHBSTW-00995_7	2426	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Freshwater sample from downstream of wastewater treatment plant	NA
NZ_CP056198.1	"Klebsiella pneumoniae strain RHBSTW-00995 plasmid pRHBSTW-00995_8, complete sequence"	pRHBSTW-00995_8	1917	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2017	United Kingdom	Freshwater sample from downstream of wastewater treatment plant	NA
NZ_CP068941.1	"Klebsiella pneumoniae strain RIVM_C000054 plasmid pRIVM_C000054_3, complete sequence"	pRIVM_C000054_3	68942	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2019	Netherlands	NA	NA
NZ_CP068942.1	"Klebsiella pneumoniae strain RIVM_C000056 plasmid pRIVM_C000056_2, complete sequence"	pRIVM_C000056_2	67062	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2019	Netherlands	NA	NA
NZ_CP068946.1	"Klebsiella pneumoniae strain RIVM_C000061 plasmid pRIVM_C000061_3, complete sequence"	pRIVM_C000061_3	6141	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2019	Netherlands	NA	NA
NZ_CP068943.1	"Klebsiella pneumoniae strain RIVM_C000133 plasmid pRIVM_C000133_2, complete sequence"	pRIVM_C000133_2	48649	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	2019	Netherlands	NA	NA
NZ_CP068343.1	"Klebsiella pneumoniae strain RIVM_C010541 plasmid pRIVM_C010541_2, complete sequence"	pRIVM_C010541_2	NA	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	NA	NA	NA	NA
NZ_CP068342.1	"Klebsiella pneumoniae strain RIVM_C010856 plasmid pRIVM_C010856_15, complete sequence"	pRIVM_C010856_15	NA	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	NA	NA	NA	NA
NZ_CP068341.1	"Klebsiella pneumoniae strain RIVM_C011678 plasmid pRIVM_C011678_3, complete sequence"	pRIVM_C011678_3	NA	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	NA	NA	NA	NA
NZ_CP068339.1	"Klebsiella pneumoniae strain RIVM_C011816 plasmid pRIVM_C011816_2, complete sequence"	pRIVM_C011816_2	NA	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	NA	NA	NA	NA
NZ_CP068338.1	"Klebsiella pneumoniae strain RIVM_C011852 plasmid pRIVM_C011852_2, complete sequence"	pRIVM_C011852_2	NA	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	NA	NA	NA	NA
NZ_CP068337.1	"Klebsiella pneumoniae strain RIVM_C011903 plasmid pRIVM_C011903_3, complete sequence"	pRIVM_C011903_3	NA	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	NA	NA	NA	NA
NZ_CP068336.1	"Klebsiella pneumoniae strain RIVM_C011932 plasmid pRIVM_C011932_1, complete sequence"	pRIVM_C011932_1	NA	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	NA	NA	NA	NA
NZ_CP068334.1	"Klebsiella pneumoniae strain RIVM_C012131 plasmid pRIVM_C012131_2, complete sequence"	pRIVM_C012131_2	NA	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	NA	NA	NA	NA
NZ_CP068332.1	"Klebsiella pneumoniae strain RIVM_C012525 plasmid pRIVM_C012525_20, complete sequence"	pRIVM_C012525_20	NA	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	NA	NA	NA	NA
NZ_CP068331.1	"Klebsiella pneumoniae strain RIVM_C012730 plasmid pRIVM_C012730_15, complete sequence"	pRIVM_C012730_15	NA	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	NA	NA	NA	NA
NZ_CP068329.1	"Klebsiella pneumoniae strain RIVM_C013375 plasmid pRIVM_C013375_3, complete sequence"	pRIVM_C013375_3	NA	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	NA	NA	NA	NA
NZ_CP068327.1	"Klebsiella pneumoniae strain RIVM_C013846 plasmid pRIVM_C013846_2, complete sequence"	pRIVM_C013846_2	NA	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	NA	NA	NA	NA
NZ_CP068326.1	"Klebsiella pneumoniae strain RIVM_C014093 plasmid pRIVM_C014093_4, complete sequence"	pRIVM_C014093_4	NA	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	NA	NA	NA	NA
NZ_CP068324.1	"Klebsiella pneumoniae strain RIVM_C014442 plasmid pRIVM_C014442_1, complete sequence"	pRIVM_C014442_1	NA	Klebsiella pneumoniae	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	NA	NA	NA	NA
